지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
152,울산,2018-01-05 03:00,2.3,1.8,320,44,10
152,울산,2018-01-05 04:00,2.3,1.4,320,42,10
152,울산,2018-01-05 05:00,2.1,.3,0,46,10
152,울산,2018-01-05 06:00,.9,3.1,290,73,10
152,울산,2018-01-05 07:00,.9,2,270,81,10
152,울산,2018-01-05 08:00,1.6,2.7,340,57,10
152,울산,2018-01-05 09:00,2.3,2.8,340,62,10
152,울산,2018-01-05 10:00,3,2.9,340,55,10
152,울산,2018-01-05 11:00,5,2.2,360,46,6
152,울산,2018-01-05 12:00,6.3,2.2,360,36,3
152,울산,2018-01-05 13:00,7.6,2.1,20,28,0
152,울산,2018-01-05 14:00,7.6,2.9,320,23,0
152,울산,2018-01-05 15:00,7.9,3.3,320,15,0
152,울산,2018-01-05 16:00,7.1,4.6,340,13,0
152,울산,2018-01-05 17:00,6,3.6,340,17,0
152,울산,2018-01-05 18:00,4.8,3.1,320,19,0
152,울산,2018-01-05 19:00,3.4,1.6,360,21,
152,울산,2018-01-05 20:00,2.4,2.2,320,26,
152,울산,2018-01-05 21:00,1.7,3.5,320,33,0
152,울산,2018-01-05 22:00,1.3,3.5,290,41,
152,울산,2018-01-05 23:00,.5,2.7,320,46,
152,울산,2018-01-06 00:00,-.1,2.4,340,51,0
152,울산,2018-01-06 01:00,-.8,1.9,340,55,
152,울산,2018-01-06 02:00,-.7,1.7,360,54,
152,울산,2018-01-06 03:00,-.6,1.2,20,49,0
152,울산,2018-01-06 04:00,-.8,2,20,53,0
152,울산,2018-01-06 05:00,-1.3,1,20,56,0
152,울산,2018-01-06 06:00,-2.2,.4,0,61,0
152,울산,2018-01-06 07:00,-1.8,1.9,70,60,0
152,울산,2018-01-06 08:00,-.8,2.7,340,53,0
152,울산,2018-01-06 09:00,0,3.2,360,45,0
152,울산,2018-01-06 10:00,1.6,2.9,360,36,0
152,울산,2018-01-06 11:00,3.3,4.9,340,29,0
152,울산,2018-01-06 12:00,4.6,3.9,340,26,0
152,울산,2018-01-06 13:00,5.6,3.8,340,24,0
152,울산,2018-01-06 14:00,6.2,3.9,360,22,0
152,울산,2018-01-06 15:00,6.8,3.7,340,21,0
152,울산,2018-01-06 16:00,6.4,4.2,340,22,0
152,울산,2018-01-06 17:00,5.4,3.1,340,23,0
152,울산,2018-01-06 18:00,3.9,3.3,320,27,0
152,울산,2018-01-06 19:00,2.6,.7,50,30,
152,울산,2018-01-06 20:00,1.2,.7,360,35,
152,울산,2018-01-06 21:00,2,2.4,320,32,0
152,울산,2018-01-06 22:00,1.2,2.3,360,35,
152,울산,2018-01-06 23:00,1.2,2.9,340,36,
152,울산,2018-01-07 00:00,.8,2.8,340,40,0
152,울산,2018-01-07 01:00,.3,2.8,340,42,
152,울산,2018-01-07 02:00,-.1,1.7,340,44,
152,울산,2018-01-07 03:00,0,2.3,320,46,0
152,울산,2018-01-07 04:00,-.6,1.8,340,48,0
152,울산,2018-01-07 05:00,-.7,2.1,340,49,0
152,울산,2018-01-07 06:00,-1.9,1.3,320,54,2
152,울산,2018-01-07 07:00,-2,.8,340,55,5
152,울산,2018-01-07 08:00,-1.7,.5,320,55,7
152,울산,2018-01-07 09:00,0,.6,320,51,5
152,울산,2018-01-07 10:00,1.8,1.5,50,45,8
152,울산,2018-01-07 11:00,4.3,1.2,160,39,8
152,울산,2018-01-07 12:00,5.1,2.2,20,36,8
152,울산,2018-01-07 13:00,5.8,2.4,290,39,10
152,울산,2018-01-07 14:00,7.1,1.1,360,41,10
152,울산,2018-01-07 15:00,8.2,1,200,45,10
152,울산,2018-01-07 16:00,8.2,1.1,70,46,9
152,울산,2018-01-07 17:00,8.2,.7,290,55,9
152,울산,2018-01-07 18:00,7,1.5,360,57,10
152,울산,2018-01-07 19:00,6.7,1.4,360,50,
152,울산,2018-01-07 20:00,5.8,1.6,20,53,
152,울산,2018-01-07 21:00,5.7,1.2,320,57,8
152,울산,2018-01-07 22:00,5.7,1.6,320,57,
152,울산,2018-01-07 23:00,5.3,1.2,340,58,10
152,울산,2018-01-08 00:00,3.8,1,320,82,10
152,울산,2018-01-08 01:00,3.6,1.3,340,96,10
152,울산,2018-01-08 02:00,3.4,1.7,340,98,10
152,울산,2018-01-08 03:00,3.2,1,20,98,8
152,울산,2018-01-08 04:00,3.3,.9,360,98,8
152,울산,2018-01-08 05:00,3.4,1.1,20,98,7
152,울산,2018-01-08 06:00,3.8,1.1,340,98,10
152,울산,2018-01-08 07:00,3.6,1.1,340,98,10
152,울산,2018-01-08 08:00,3.7,.9,340,98,10
152,울산,2018-01-08 09:00,4,1.2,360,98,10
152,울산,2018-01-08 10:00,4.9,1.2,340,98,10
152,울산,2018-01-08 11:00,6.1,1.5,360,98,10
152,울산,2018-01-08 12:00,6,3.7,340,98,10
152,울산,2018-01-08 13:00,5.1,3.9,340,98,10
152,울산,2018-01-08 14:00,5.4,3.6,340,98,10
152,울산,2018-01-08 15:00,5.4,2.9,340,98,10
152,울산,2018-01-08 16:00,5.3,3.8,340,98,10
152,울산,2018-01-08 17:00,5.2,2.3,340,98,10
152,울산,2018-01-08 18:00,5.2,2.2,340,85,10
152,울산,2018-01-08 19:00,5,2.5,320,82,
152,울산,2018-01-08 20:00,5.1,2,340,71,
152,울산,2018-01-08 21:00,5,1.3,290,64,3
152,울산,2018-01-08 22:00,4.3,1.4,340,69,
152,울산,2018-01-08 23:00,3.8,.7,270,71,
152,울산,2018-01-09 00:00,3.7,2.6,320,68,4
152,울산,2018-01-09 01:00,4.1,3.8,250,51,
152,울산,2018-01-09 02:00,3.1,2,320,61,
152,울산,2018-01-09 03:00,3.1,2.5,230,53,7
152,울산,2018-01-09 04:00,2.6,2.3,250,51,9
152,울산,2018-01-09 05:00,.1,2,50,90,9
152,울산,2018-01-09 06:00,-.4,2.3,340,87,9
152,울산,2018-01-09 07:00,-.7,.7,250,88,7
152,울산,2018-01-09 08:00,.4,3.2,270,53,7
152,울산,2018-01-09 09:00,-1.2,3.3,320,84,10
152,울산,2018-01-09 10:00,1.1,2.4,290,61,7
152,울산,2018-01-09 11:00,1.4,3.7,320,48,1
152,울산,2018-01-09 12:00,2.7,3.4,290,40,1
152,울산,2018-01-09 13:00,3.2,3.6,320,35,1
152,울산,2018-01-09 14:00,3.6,3.7,340,33,0
152,울산,2018-01-09 15:00,3.6,3.4,320,31,0
152,울산,2018-01-09 16:00,3.6,4.4,290,33,0
152,울산,2018-01-09 17:00,2.3,1.1,340,40,0
152,울산,2018-01-09 18:00,1.2,1.1,290,45,0
152,울산,2018-01-09 19:00,.6,1.4,320,46,
152,울산,2018-01-09 20:00,-1,1.3,340,52,
152,울산,2018-01-09 21:00,-.4,1.3,290,51,0
152,울산,2018-01-09 22:00,-.2,1.5,270,53,
152,울산,2018-01-09 23:00,.2,1.9,250,51,
152,울산,2018-01-10 00:00,.4,2.4,230,55,2
152,울산,2018-01-10 01:00,-.3,1.8,160,62,
152,울산,2018-01-10 02:00,-.2,1.6,160,59,
152,울산,2018-01-10 03:00,-.8,.8,160,62,2
152,울산,2018-01-10 04:00,-1.7,.3,0,66,0
152,울산,2018-01-10 05:00,-1.2,.8,180,64,0
152,울산,2018-01-10 06:00,-.6,1.3,270,67,0
152,울산,2018-01-10 07:00,-1.3,.7,230,70,2
152,울산,2018-01-10 08:00,-1.4,1.4,360,74,3
152,울산,2018-01-10 09:00,-2.5,2.3,340,92,8
152,울산,2018-01-10 10:00,-.3,3.7,290,56,5
152,울산,2018-01-10 11:00,.5,4.4,290,39,1
152,울산,2018-01-10 12:00,.3,4.7,320,35,2
152,울산,2018-01-10 13:00,.6,4.3,290,33,0
152,울산,2018-01-10 14:00,0,3.6,320,34,2
152,울산,2018-01-10 15:00,.6,3.4,320,32,3
152,울산,2018-01-10 16:00,-.1,4.2,320,31,2
152,울산,2018-01-10 17:00,-1.3,3.3,320,35,1
152,울산,2018-01-10 18:00,-2.2,3.1,320,37,0
152,울산,2018-01-10 19:00,-2.9,2.4,320,38,
152,울산,2018-01-10 20:00,-3.9,3.2,320,50,
152,울산,2018-01-10 21:00,-4.1,4,290,47,0
152,울산,2018-01-10 22:00,-4.8,1.7,290,47,
152,울산,2018-01-10 23:00,-5.6,1,290,52,
152,울산,2018-01-11 00:00,-5.5,1.6,270,46,0
152,울산,2018-01-11 01:00,-5.8,2.4,290,43,
152,울산,2018-01-11 02:00,-6.3,2.2,270,46,
152,울산,2018-01-11 03:00,-6.6,2.3,290,46,0
152,울산,2018-01-11 04:00,-6.6,3.2,320,46,0
152,울산,2018-01-11 05:00,-6.7,3.4,320,48,0
152,울산,2018-01-11 06:00,-7.1,3.2,320,51,0
152,울산,2018-01-11 07:00,-7.7,1.8,290,50,0
152,울산,2018-01-11 08:00,-7.6,2,270,47,0
152,울산,2018-01-11 09:00,-6.4,4.9,320,41,0
152,울산,2018-01-11 10:00,-5.7,3.9,320,39,0
152,울산,2018-01-11 11:00,-4.6,4.3,320,37,0
152,울산,2018-01-11 12:00,-4.1,4.9,320,35,0
152,울산,2018-01-11 13:00,-3.2,4.5,320,32,0
152,울산,2018-01-11 14:00,-3.3,5.9,320,30,0
152,울산,2018-01-11 15:00,-2.7,4.4,320,28,0
152,울산,2018-01-11 16:00,-2.6,2.8,320,31,0
152,울산,2018-01-11 17:00,-3.6,3.1,320,35,0
152,울산,2018-01-11 18:00,-4.5,2.3,320,38,0
152,울산,2018-01-11 19:00,-4.8,3.3,290,38,
152,울산,2018-01-11 20:00,-5.3,3.6,320,39,
152,울산,2018-01-11 21:00,-6.2,1.8,340,44,0
152,울산,2018-01-11 22:00,-6.4,3.6,320,42,
152,울산,2018-01-11 23:00,-7,4.3,320,43,
152,울산,2018-01-12 00:00,-7.6,2.2,340,45,0
152,울산,2018-01-12 01:00,-8,4.4,340,43,
152,울산,2018-01-12 02:00,-8.4,2.6,340,46,
152,울산,2018-01-12 03:00,-8.5,3.2,320,48,0
152,울산,2018-01-12 04:00,-8.6,3.8,320,50,0
152,울산,2018-01-12 05:00,-8.8,4.9,340,51,0
152,울산,2018-01-12 06:00,-8.8,4.3,340,52,0
152,울산,2018-01-12 07:00,-9.3,5.1,340,55,0
152,울산,2018-01-12 08:00,-9,4.8,320,52,0
152,울산,2018-01-12 09:00,-8.2,4.4,320,45,0
152,울산,2018-01-12 10:00,-6.5,4.7,290,38,0
152,울산,2018-01-12 11:00,-4.9,5.1,290,30,0
152,울산,2018-01-12 12:00,-3.5,3.4,320,26,0
152,울산,2018-01-12 13:00,-3.2,5.4,290,23,0
152,울산,2018-01-12 14:00,-2.3,4.8,320,22,0
152,울산,2018-01-12 15:00,-2.5,4.9,290,20,0
152,울산,2018-01-12 16:00,-2.5,4,320,20,0
152,울산,2018-01-12 17:00,-2.9,3.7,320,21,0
152,울산,2018-01-12 18:00,-3.6,2.9,320,21,0
152,울산,2018-01-12 19:00,-3.8,2.8,320,19,
152,울산,2018-01-12 20:00,-4.7,1.2,290,19,
152,울산,2018-01-12 21:00,-4.9,2.2,20,24,0
152,울산,2018-01-12 22:00,-4.4,2.5,360,32,
152,울산,2018-01-12 23:00,-4.1,2.3,320,38,
152,울산,2018-01-13 00:00,-4.3,2.1,20,43,0
152,울산,2018-01-13 01:00,-4.2,2,340,49,
152,울산,2018-01-13 02:00,-4.6,1.7,50,53,
152,울산,2018-01-13 03:00,-5.5,2.1,20,57,0
152,울산,2018-01-13 04:00,-5.9,1.8,50,62,0
152,울산,2018-01-13 05:00,-5.2,1.5,70,66,8
152,울산,2018-01-13 06:00,-5.1,2,20,66,9
152,울산,2018-01-13 07:00,-4.5,1.5,340,69,2
152,울산,2018-01-13 08:00,-5,1.3,360,73,3
152,울산,2018-01-13 09:00,-3.3,2.7,360,69,2
152,울산,2018-01-13 10:00,-.6,1.9,360,63,0
152,울산,2018-01-13 11:00,1.2,3.4,290,59,0
152,울산,2018-01-13 12:00,1.9,3.5,320,58,3
152,울산,2018-01-13 13:00,2.6,3.9,320,53,2
152,울산,2018-01-13 14:00,3.2,5.9,290,47,0
152,울산,2018-01-13 15:00,3.1,6.1,290,47,0
152,울산,2018-01-13 16:00,3.1,3.5,290,48,1
152,울산,2018-01-13 17:00,2.4,2,320,51,1
152,울산,2018-01-13 18:00,1.7,1.7,290,54,1
152,울산,2018-01-13 19:00,.3,1.1,320,56,
152,울산,2018-01-13 20:00,.5,1.9,320,59,
152,울산,2018-01-13 21:00,0,2.5,290,61,0
152,울산,2018-01-13 22:00,-1.9,1.5,50,71,
152,울산,2018-01-13 23:00,-.5,1.8,360,67,
152,울산,2018-01-14 00:00,-1,2.2,320,69,0
152,울산,2018-01-14 01:00,-1.2,1.8,290,72,
152,울산,2018-01-14 02:00,-1.1,1.5,340,70,
152,울산,2018-01-14 03:00,-1.5,2.5,340,76,0
152,울산,2018-01-14 04:00,-1.2,2.9,340,73,0
152,울산,2018-01-14 05:00,-1.3,1.8,340,74,0
152,울산,2018-01-14 06:00,-2.8,.7,320,77,0
152,울산,2018-01-14 07:00,-2.8,2.4,270,79,0
152,울산,2018-01-14 08:00,-3.2,1.2,360,81,4
152,울산,2018-01-14 09:00,-1.8,1.2,360,79,5
152,울산,2018-01-14 10:00,1.4,.9,20,68,5
152,울산,2018-01-14 11:00,2.6,1.1,140,60,4
152,울산,2018-01-14 12:00,4.9,2.8,200,40,3
152,울산,2018-01-14 13:00,7,2.4,180,34,1
152,울산,2018-01-14 14:00,8.2,2.1,160,33,1
152,울산,2018-01-14 15:00,8.9,3.5,230,34,0
152,울산,2018-01-14 16:00,8.1,3.5,230,39,0
152,울산,2018-01-14 17:00,6.9,3.4,230,46,0
152,울산,2018-01-14 18:00,5.1,1.2,200,52,0
152,울산,2018-01-14 19:00,4.3,2,230,60,
152,울산,2018-01-14 20:00,4.5,1.3,230,63,
152,울산,2018-01-14 21:00,3.4,.2,0,69,0
152,울산,2018-01-14 22:00,3.3,.6,200,74,
152,울산,2018-01-14 23:00,5.1,3,230,74,
152,울산,2018-01-15 00:00,3.6,1,270,82,2
152,울산,2018-01-15 01:00,2.7,1.4,20,86,
152,울산,2018-01-15 02:00,3.5,1.2,340,87,
152,울산,2018-01-15 03:00,1.2,.2,0,93,1
152,울산,2018-01-15 04:00,5.3,1.9,230,86,6
152,울산,2018-01-15 05:00,6.3,1.8,230,83,5
152,울산,2018-01-15 06:00,7.1,2.9,230,88,7
152,울산,2018-01-15 07:00,7.3,2.8,200,84,6
152,울산,2018-01-15 08:00,6.4,1.9,360,89,2
152,울산,2018-01-15 09:00,7.6,.7,360,78,1
152,울산,2018-01-15 10:00,10.3,1.2,180,66,0
152,울산,2018-01-15 11:00,10.6,.8,110,58,0
152,울산,2018-01-15 12:00,12.4,2.8,230,39,0
152,울산,2018-01-15 13:00,13.6,2.5,270,32,0
152,울산,2018-01-15 14:00,13.6,2.4,50,34,0
152,울산,2018-01-15 15:00,13.9,2.4,340,32,1
152,울산,2018-01-15 16:00,13.1,2.4,20,34,3
152,울산,2018-01-15 17:00,11.9,1.1,20,37,3
152,울산,2018-01-15 18:00,10.1,.9,340,42,0
152,울산,2018-01-15 19:00,9.9,2,360,44,
152,울산,2018-01-15 20:00,8.4,1.6,340,48,
152,울산,2018-01-15 21:00,6,1.3,200,58,4
152,울산,2018-01-15 22:00,6.3,.5,340,59,
152,울산,2018-01-15 23:00,6.3,.8,340,59,
152,울산,2018-01-16 00:00,4.9,.4,0,63,7
152,울산,2018-01-16 01:00,4.2,.4,0,65,
152,울산,2018-01-16 02:00,3.7,.5,50,68,
152,울산,2018-01-16 03:00,2.9,.7,290,77,0
152,울산,2018-01-16 04:00,8.7,2.5,230,55,0
152,울산,2018-01-16 05:00,9.7,2.6,230,51,7
152,울산,2018-01-16 06:00,8.3,1.6,230,57,7
152,울산,2018-01-16 07:00,9.3,1.8,200,57,7
152,울산,2018-01-16 08:00,9.5,1.9,200,63,7
152,울산,2018-01-16 09:00,10.2,.3,0,64,6
152,울산,2018-01-16 10:00,11.4,.3,0,65,9
152,울산,2018-01-16 11:00,9,.4,0,87,10
152,울산,2018-01-16 12:00,8.4,1.4,340,97,10
152,울산,2018-01-16 13:00,8.4,.5,50,98,10
152,울산,2018-01-16 14:00,7.8,1.2,20,98,10
152,울산,2018-01-16 15:00,9.1,2.9,340,98,10
152,울산,2018-01-16 16:00,8.3,1.1,70,98,10
152,울산,2018-01-16 17:00,8.4,1.6,360,98,10
152,울산,2018-01-16 18:00,8.2,3.1,360,98,10
152,울산,2018-01-16 19:00,6.6,2.7,340,98,10
152,울산,2018-01-16 20:00,5.5,4.2,340,98,10
152,울산,2018-01-16 21:00,5,2.1,340,98,10
152,울산,2018-01-16 22:00,4.6,1.8,340,98,10
152,울산,2018-01-16 23:00,4.6,1.6,320,98,10
152,울산,2018-01-17 00:00,4.6,2,340,98,10
152,울산,2018-01-17 01:00,4.8,2.7,320,98,10
152,울산,2018-01-17 02:00,4.9,1.6,340,98,
152,울산,2018-01-17 03:00,4.5,1.1,20,98,10
152,울산,2018-01-17 04:00,5.2,1.9,290,98,10
152,울산,2018-01-17 05:00,5,2.8,320,98,10
152,울산,2018-01-17 06:00,5.1,1.7,360,98,10
152,울산,2018-01-17 07:00,5.4,3.3,340,98,10
152,울산,2018-01-17 08:00,5.8,3.2,340,98,10
152,울산,2018-01-17 09:00,6.2,1.6,340,98,10
152,울산,2018-01-17 10:00,6.2,3,340,98,10
152,울산,2018-01-17 11:00,6.1,3.8,340,98,10
152,울산,2018-01-17 12:00,6.6,3.2,340,98,10
152,울산,2018-01-17 13:00,6.7,2.3,360,98,10
152,울산,2018-01-17 14:00,7.1,2.8,360,96,10
152,울산,2018-01-17 15:00,7.5,2.4,360,89,10
152,울산,2018-01-17 16:00,7.8,3.4,340,89,6
152,울산,2018-01-17 17:00,7.3,2.1,340,90,7
152,울산,2018-01-17 18:00,6.3,1.9,360,96,0
152,울산,2018-01-17 19:00,5.1,.9,250,98,
152,울산,2018-01-17 20:00,5,1.3,360,98,
152,울산,2018-01-17 21:00,4.3,1.2,340,98,0
152,울산,2018-01-17 22:00,4.4,1.7,320,98,
152,울산,2018-01-17 23:00,3,.7,20,98,
152,울산,2018-01-18 00:00,3.5,2.6,340,98,3
152,울산,2018-01-18 01:00,3.4,2.3,340,98,
152,울산,2018-01-18 02:00,2.6,.4,0,98,
152,울산,2018-01-18 03:00,3.3,1.5,340,98,8
152,울산,2018-01-18 04:00,5.4,3,320,94,9
152,울산,2018-01-18 05:00,5.1,1.2,360,81,8
152,울산,2018-01-18 06:00,5.2,1.2,340,80,8
152,울산,2018-01-18 07:00,5.8,2.4,320,75,7
152,울산,2018-01-18 08:00,5.9,2.7,320,77,8
152,울산,2018-01-18 09:00,5.8,1.2,360,78,10
152,울산,2018-01-18 10:00,6.1,1.8,90,81,10
152,울산,2018-01-18 11:00,7.7,1.4,320,71,10
152,울산,2018-01-18 12:00,8.7,2.4,320,59,10
152,울산,2018-01-18 13:00,9.5,1.9,20,52,10
152,울산,2018-01-18 14:00,9.5,2.7,340,48,10
152,울산,2018-01-18 15:00,9.9,1.9,340,47,10
152,울산,2018-01-18 16:00,9.2,3.1,340,41,10
152,울산,2018-01-18 17:00,8.6,2.6,340,42,9
152,울산,2018-01-18 18:00,7.5,1.7,270,45,10
152,울산,2018-01-18 19:00,6.4,2.1,340,51,
152,울산,2018-01-18 20:00,5.7,3.4,340,53,
152,울산,2018-01-18 21:00,4.6,1,340,55,8
152,울산,2018-01-18 22:00,4.6,3.8,340,54,
152,울산,2018-01-18 23:00,4.1,3.1,320,54,
152,울산,2018-01-19 00:00,3.4,3,340,57,0
152,울산,2018-01-19 01:00,2.6,2.5,340,61,
152,울산,2018-01-19 02:00,2.5,4.3,320,60,
152,울산,2018-01-19 03:00,2.1,4.2,340,62,0
152,울산,2018-01-19 04:00,1.9,3.9,340,63,0
152,울산,2018-01-19 05:00,1.8,3.4,340,62,0
152,울산,2018-01-19 06:00,1.6,3,340,61,0
152,울산,2018-01-19 07:00,1,3.4,340,62,0
152,울산,2018-01-19 08:00,1,2.6,320,61,0
152,울산,2018-01-19 09:00,2.2,4.1,340,53,0
152,울산,2018-01-19 10:00,4.1,2.1,360,47,0
152,울산,2018-01-19 11:00,5.9,1.5,340,39,0
152,울산,2018-01-19 12:00,7.3,2.2,20,39,2
152,울산,2018-01-19 13:00,8.3,2.4,20,38,5
152,울산,2018-01-19 14:00,9,2.7,20,33,5
152,울산,2018-01-19 15:00,9.1,3,20,25,2
152,울산,2018-01-19 16:00,9,1.9,20,23,4
152,울산,2018-01-19 17:00,7.9,.9,70,26,7
152,울산,2018-01-19 18:00,6.8,2,360,27,7
152,울산,2018-01-19 19:00,5.1,2.1,360,31,
152,울산,2018-01-19 20:00,4.5,3.1,320,30,
152,울산,2018-01-19 21:00,3,1,20,31,0
152,울산,2018-01-19 22:00,3.1,3.2,340,31,
152,울산,2018-01-19 23:00,1.9,1.3,340,35,
152,울산,2018-01-20 00:00,1.3,1.4,360,38,0
152,울산,2018-01-20 01:00,1.4,2.2,340,37,
152,울산,2018-01-20 02:00,1.4,2,340,37,
152,울산,2018-01-20 03:00,1.1,1.7,320,38,0
152,울산,2018-01-20 04:00,1.1,1.9,320,36,0
152,울산,2018-01-20 05:00,.3,1.6,340,40,0
152,울산,2018-01-20 06:00,.6,2.2,360,40,0
152,울산,2018-01-20 07:00,.4,3.1,340,43,0
152,울산,2018-01-20 08:00,.5,3.8,340,44,0
152,울산,2018-01-20 09:00,1.9,3.5,340,46,0
152,울산,2018-01-20 10:00,3.6,2.9,340,45,0
152,울산,2018-01-20 11:00,5.3,3.9,340,45,0
152,울산,2018-01-20 12:00,6.9,1.9,360,40,0
152,울산,2018-01-20 13:00,7.5,3.1,340,40,0
152,울산,2018-01-20 14:00,7.9,3.1,20,38,0
