지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
152,울산,2015-01-05 10:00,2.8,1,270,69,7
152,울산,2015-01-05 11:00,6.6,0.8,110,55,6
152,울산,2015-01-05 12:00,11.5,0.3,0,43,6
152,울산,2015-01-05 13:00,11.4,0.6,270,43,8
152,울산,2015-01-05 14:00,12.1,1.2,110,44,8
152,울산,2015-01-05 15:00,12.4,1.2,200,47,8
152,울산,2015-01-05 16:00,12.1,2.8,230,49,8
152,울산,2015-01-05 17:00,11.4,3.1,230,58,7
152,울산,2015-01-05 18:00,10.8,2.2,250,61,7
152,울산,2015-01-05 19:00,10.4,0.9,270,63,
152,울산,2015-01-05 20:00,10.4,2.8,270,66,
152,울산,2015-01-05 21:00,10.5,1.5,250,67,10
152,울산,2015-01-05 22:00,10.6,1.3,250,71,10
152,울산,2015-01-05 23:00,10.6,0.7,290,74,10
152,울산,2015-01-06 0:00,9.5,0.3,0,83,10
152,울산,2015-01-06 1:00,9.5,1,320,92,
152,울산,2015-01-06 2:00,9.3,0.2,0,95,
152,울산,2015-01-06 3:00,9.3,0.8,290,97,
152,울산,2015-01-06 4:00,9,0.9,290,97,
152,울산,2015-01-06 5:00,8.4,3,90,96,
152,울산,2015-01-06 6:00,8.9,2.9,340,88,9
152,울산,2015-01-06 7:00,7.6,3.2,50,82,6
152,울산,2015-01-06 8:00,8.4,5,320,64,3
152,울산,2015-01-06 9:00,8.2,4.2,320,53,3
152,울산,2015-01-06 10:00,8.1,6.4,320,42,0
152,울산,2015-01-06 11:00,8.1,6.6,320,38,0
152,울산,2015-01-06 12:00,8.5,6.9,320,33,0
152,울산,2015-01-06 13:00,8.9,6.2,320,25,0
152,울산,2015-01-06 14:00,8.3,6.8,290,23,0
152,울산,2015-01-06 15:00,8.5,4.4,320,20,0
152,울산,2015-01-06 16:00,7.6,4.4,290,18,0
152,울산,2015-01-06 17:00,6.4,5.6,340,19,0
152,울산,2015-01-06 18:00,4.9,3.8,320,21,0
152,울산,2015-01-06 19:00,3.8,1.3,340,24,
152,울산,2015-01-06 20:00,2.9,2.1,50,26,
152,울산,2015-01-06 21:00,2.4,2.6,,25,5
152,울산,2015-01-06 22:00,1.7,2,340,26,
152,울산,2015-01-06 23:00,1.5,3.7,20,24,
152,울산,2015-01-07 0:00,0.9,4.2,340,25,7
152,울산,2015-01-07 1:00,0,3.5,340,29,
152,울산,2015-01-07 2:00,-0.4,4.1,50,29,
152,울산,2015-01-07 3:00,-0.4,5.3,360,26,7
152,울산,2015-01-07 4:00,-0.6,6.2,340,25,7
152,울산,2015-01-07 5:00,-0.9,2.9,360,24,4
152,울산,2015-01-07 6:00,-2.7,1.5,50,32,3
152,울산,2015-01-07 7:00,-2.6,2.7,360,27,2
152,울산,2015-01-07 8:00,-3.8,4.3,20,32,2
152,울산,2015-01-07 9:00,-2.2,4.1,320,22,1
152,울산,2015-01-07 10:00,-1.2,3.9,340,20,1
152,울산,2015-01-07 11:00,0.6,2.8,340,17,1
152,울산,2015-01-07 12:00,1.7,3,340,18,1
152,울산,2015-01-07 13:00,2.8,2.8,360,17,1
152,울산,2015-01-07 14:00,2.6,4.6,50,18,1
152,울산,2015-01-07 15:00,3.3,3.9,20,18,5
152,울산,2015-01-07 16:00,2.8,3.8,20,18,2
152,울산,2015-01-07 17:00,1.6,2.3,360,21,2
152,울산,2015-01-07 18:00,0.4,1.7,340,24,2
152,울산,2015-01-07 19:00,0,1.3,20,25,
152,울산,2015-01-07 20:00,-0.8,1,340,27,
152,울산,2015-01-07 21:00,-0.9,3,340,27,0
152,울산,2015-01-07 22:00,-1.3,3,320,30,
152,울산,2015-01-07 23:00,-2.1,1.7,340,32,
152,울산,2015-01-08 0:00,-2.3,0.4,0,33,0
152,울산,2015-01-08 1:00,-2.5,1.2,20,33,
152,울산,2015-01-08 2:00,-3.1,0.3,0,35,
152,울산,2015-01-08 3:00,-3.1,0.8,290,35,0
152,울산,2015-01-08 4:00,-3.5,1,320,39,0
152,울산,2015-01-08 5:00,-3.6,1.2,290,40,0
152,울산,2015-01-08 6:00,-3.9,1.5,320,41,0
152,울산,2015-01-08 7:00,-4.1,1.8,320,42,0
152,울산,2015-01-08 8:00,-4.3,1.6,320,42,0
152,울산,2015-01-08 9:00,-2.7,1.2,290,38,0
152,울산,2015-01-08 10:00,-0.4,1.8,360,32,0
152,울산,2015-01-08 11:00,1.8,1.5,50,28,0
152,울산,2015-01-08 12:00,3.3,2.5,360,19,0
152,울산,2015-01-08 13:00,4.9,3,320,16,0
152,울산,2015-01-08 14:00,5.6,3.9,340,14,0
152,울산,2015-01-08 15:00,5.8,4.1,20,14,0
152,울산,2015-01-08 16:00,5.7,3,360,16,0
152,울산,2015-01-08 17:00,4.7,3.4,360,17,0
152,울산,2015-01-08 18:00,3.2,2.6,20,21,0
152,울산,2015-01-08 19:00,3.1,3.6,340,21,
152,울산,2015-01-08 20:00,2.5,1.8,340,23,
152,울산,2015-01-08 21:00,1.9,2.3,20,24,0
152,울산,2015-01-08 22:00,1.7,2.4,20,27,
152,울산,2015-01-08 23:00,-0.1,0.9,290,37,
152,울산,2015-01-09 0:00,0.1,2.4,50,36,0
152,울산,2015-01-09 1:00,0.8,2.7,360,35,
152,울산,2015-01-09 2:00,0.9,2.7,360,36,
152,울산,2015-01-09 3:00,0.6,2.6,340,37,0
152,울산,2015-01-09 4:00,0.1,1.4,90,39,0
152,울산,2015-01-09 5:00,1,2.3,20,31,0
152,울산,2015-01-09 6:00,0.1,1.9,110,38,0
152,울산,2015-01-09 7:00,0.2,3.2,320,38,0
152,울산,2015-01-09 8:00,0.1,4.2,340,42,0
152,울산,2015-01-09 9:00,1.1,4.2,340,38,0
152,울산,2015-01-09 10:00,2.4,4.1,320,32,0
152,울산,2015-01-09 11:00,3.4,6.5,320,32,0
152,울산,2015-01-09 12:00,4.3,7.8,320,34,0
152,울산,2015-01-09 13:00,5.4,5.3,320,35,0
152,울산,2015-01-09 14:00,6.1,4.3,320,35,0
152,울산,2015-01-09 15:00,6.7,3.9,340,34,0
152,울산,2015-01-09 16:00,6.4,3.6,320,34,0
152,울산,2015-01-09 17:00,5.2,3.4,320,36,0
152,울산,2015-01-09 18:00,4,2.3,320,39,0
152,울산,2015-01-09 19:00,3.6,3,320,41,
152,울산,2015-01-09 20:00,3.1,2.8,320,44,
152,울산,2015-01-09 21:00,2.5,2.5,320,44,0
152,울산,2015-01-09 22:00,2.2,2.5,320,47,
152,울산,2015-01-09 23:00,1.9,2.7,320,50,
152,울산,2015-01-10 0:00,1.8,2.6,340,50,0
152,울산,2015-01-10 1:00,1.6,2.2,340,50,
152,울산,2015-01-10 2:00,1.9,2.5,340,48,
152,울산,2015-01-10 3:00,2,2.9,340,46,0
152,울산,2015-01-10 4:00,1.6,2.8,320,47,0
152,울산,2015-01-10 5:00,1.4,3.7,290,46,0
152,울산,2015-01-10 6:00,1.3,5.1,320,43,0
152,울산,2015-01-10 7:00,1.4,1.7,20,41,0
152,울산,2015-01-10 8:00,0.7,1.7,140,47,0
152,울산,2015-01-10 9:00,2.6,1.9,320,38,0
152,울산,2015-01-10 10:00,4.6,1.2,340,34,0
152,울산,2015-01-10 11:00,5.3,4.5,340,32,0
152,울산,2015-01-10 12:00,6.4,5.1,320,26,0
152,울산,2015-01-10 13:00,6.5,5.8,320,24,0
152,울산,2015-01-10 14:00,7.3,3.6,340,21,0
152,울산,2015-01-10 15:00,8.2,4,340,20,0
152,울산,2015-01-10 16:00,7.9,3.3,340,20,0
152,울산,2015-01-10 17:00,7.4,2.2,340,21,0
152,울산,2015-01-10 18:00,5.6,1.6,340,26,0
152,울산,2015-01-10 19:00,4.7,1.7,320,30,
152,울산,2015-01-10 20:00,4.6,2.2,340,31,
152,울산,2015-01-10 21:00,2.6,0.8,270,42,0
152,울산,2015-01-10 22:00,0.9,2,290,46,
152,울산,2015-01-10 23:00,0.2,0.7,270,52,
152,울산,2015-01-11 0:00,-0.6,0.4,0,51,0
152,울산,2015-01-11 1:00,-1.2,0.9,290,55,
152,울산,2015-01-11 2:00,-1.8,0.8,320,57,
152,울산,2015-01-11 3:00,-1.9,1,270,60,0
152,울산,2015-01-11 4:00,-2.5,0.3,0,64,0
152,울산,2015-01-11 5:00,-2.6,0.8,290,62,0
152,울산,2015-01-11 6:00,-2.8,0.7,290,64,0
152,울산,2015-01-11 7:00,-2.9,0.6,290,64,0
152,울산,2015-01-11 8:00,-2.8,0.8,290,65,0
152,울산,2015-01-11 9:00,-1.3,0.3,0,65,0
152,울산,2015-01-11 10:00,2.4,0.7,140,51,0
152,울산,2015-01-11 11:00,6.9,5.3,270,43,0
152,울산,2015-01-11 12:00,8,6.7,270,35,0
152,울산,2015-01-11 13:00,8.8,7,270,28,0
152,울산,2015-01-11 14:00,9.7,5,290,22,0
152,울산,2015-01-11 15:00,8.9,6,320,21,0
152,울산,2015-01-11 16:00,7,6.9,320,17,0
152,울산,2015-01-11 17:00,5.9,5.3,320,19,0
152,울산,2015-01-11 18:00,4.6,1.3,50,22,0
152,울산,2015-01-11 19:00,3.8,0.9,70,24,
152,울산,2015-01-11 20:00,3.1,0.8,90,25,
152,울산,2015-01-11 21:00,2.2,1.4,50,26,0
152,울산,2015-01-11 22:00,2.2,1.2,90,27,
152,울산,2015-01-11 23:00,1.6,2.5,340,28,
152,울산,2015-01-12 0:00,1.1,4.8,340,31,0
152,울산,2015-01-12 1:00,0.4,6.6,320,36,
152,울산,2015-01-12 2:00,-0.2,3.6,340,40,
152,울산,2015-01-12 3:00,-0.7,1.5,340,42,0
152,울산,2015-01-12 4:00,-0.8,2.2,340,45,0
152,울산,2015-01-12 5:00,-1.1,2.5,320,46,0
152,울산,2015-01-12 6:00,-1.8,1.5,290,49,0
152,울산,2015-01-12 7:00,-2.1,1.4,320,50,0
152,울산,2015-01-12 8:00,-2.2,1.8,360,51,0
152,울산,2015-01-12 9:00,-0.7,0.4,0,46,0
152,울산,2015-01-12 10:00,0.9,2.1,340,42,0
152,울산,2015-01-12 11:00,3.1,2.6,20,38,0
152,울산,2015-01-12 12:00,5,2.9,20,35,0
152,울산,2015-01-12 13:00,6.2,2.6,20,32,0
152,울산,2015-01-12 14:00,7,1.7,360,31,0
152,울산,2015-01-12 15:00,7.2,2.2,360,31,0
152,울산,2015-01-12 16:00,7.1,3.1,20,34,0
152,울산,2015-01-12 17:00,5.8,2.4,50,41,0
152,울산,2015-01-12 18:00,4.4,2.1,50,45,0
152,울산,2015-01-12 19:00,3.9,1.8,360,47,
152,울산,2015-01-12 20:00,2.9,2,320,52,
152,울산,2015-01-12 21:00,1.9,2.3,320,55,5
152,울산,2015-01-12 22:00,2.3,2.2,320,55,
152,울산,2015-01-12 23:00,2,0.6,290,56,
152,울산,2015-01-13 0:00,1.4,0.7,320,60,4
152,울산,2015-01-13 1:00,0.7,1,250,62,
152,울산,2015-01-13 2:00,-0.2,1.5,290,66,
152,울산,2015-01-13 3:00,-0.2,1.3,290,66,3
152,울산,2015-01-13 4:00,-0.7,1.8,290,69,3
152,울산,2015-01-13 5:00,-1.3,0.4,0,70,2
152,울산,2015-01-13 6:00,-1.5,0.9,270,71,2
152,울산,2015-01-13 7:00,-2,0.9,250,75,0
152,울산,2015-01-13 8:00,-2,0.7,320,78,1
152,울산,2015-01-13 9:00,0.2,0.4,0,70,0
152,울산,2015-01-13 10:00,2.9,0.8,250,57,0
152,울산,2015-01-13 11:00,6.4,0.4,0,47,3
152,울산,2015-01-13 12:00,8.6,0.8,110,37,3
152,울산,2015-01-13 13:00,9.3,1.9,250,35,3
152,울산,2015-01-13 14:00,10.4,2.2,250,30,3
152,울산,2015-01-13 15:00,9.8,3.1,140,37,4
152,울산,2015-01-13 16:00,9,2.6,140,40,8
152,울산,2015-01-13 17:00,7.7,2.6,140,47,7
152,울산,2015-01-13 18:00,7.3,1.3,110,50,7
152,울산,2015-01-13 19:00,6.7,0.5,20,53,
152,울산,2015-01-13 20:00,5.5,0.1,0,57,
152,울산,2015-01-13 21:00,4.2,0.6,290,62,9
152,울산,2015-01-13 22:00,3.6,0.3,0,65,
152,울산,2015-01-13 23:00,3.2,0.9,270,66,
152,울산,2015-01-14 0:00,2.9,0.3,0,67,9
152,울산,2015-01-14 1:00,2.8,0.1,0,67,
152,울산,2015-01-14 2:00,3.1,0.4,0,67,
152,울산,2015-01-14 3:00,2.8,1.2,270,69,10
152,울산,2015-01-14 4:00,2.9,0.7,200,67,10
152,울산,2015-01-14 5:00,2.8,1.2,270,67,10
152,울산,2015-01-14 6:00,2.5,1.2,270,69,10
152,울산,2015-01-14 7:00,2.6,0.5,200,68,10
152,울산,2015-01-14 8:00,3.1,0.3,0,67,10
152,울산,2015-01-14 9:00,3.9,1.9,200,62,10
152,울산,2015-01-14 10:00,5.2,0.9,270,56,10
152,울산,2015-01-14 11:00,5.9,0.4,0,60,10
152,울산,2015-01-14 12:00,5.7,0.6,140,65,10
152,울산,2015-01-14 13:00,6.3,1.1,270,68,10
152,울산,2015-01-14 14:00,7.1,0.8,290,66,10
152,울산,2015-01-14 15:00,7.2,0.9,270,59,10
152,울산,2015-01-14 16:00,6.6,1,320,70,10
152,울산,2015-01-14 17:00,6.1,1.3,50,74,10
152,울산,2015-01-14 18:00,5.7,0.8,270,80,10
152,울산,2015-01-14 19:00,5.4,0.8,290,86,10
152,울산,2015-01-14 20:00,5.4,0.3,0,88,10
152,울산,2015-01-14 21:00,5.1,0.4,0,84,10
152,울산,2015-01-14 22:00,4.9,0.3,0,85,10
152,울산,2015-01-14 23:00,4.9,0.7,250,85,10
152,울산,2015-01-15 0:00,4.8,0.3,0,88,10
152,울산,2015-01-15 1:00,5,1.8,250,84,10
152,울산,2015-01-15 2:00,5.1,1.2,230,87,10
152,울산,2015-01-15 3:00,4.9,0.4,0,90,10
152,울산,2015-01-15 4:00,4.9,1.7,320,93,10
152,울산,2015-01-15 5:00,6.3,2.3,340,89,10
152,울산,2015-01-15 6:00,7.2,2.5,340,83,9
152,울산,2015-01-15 7:00,6.9,2.5,340,81,6
152,울산,2015-01-15 8:00,7.1,1.9,340,77,9
152,울산,2015-01-15 9:00,7.9,2.8,20,70,8
152,울산,2015-01-15 10:00,9.2,4,360,64,9
152,울산,2015-01-15 11:00,9.1,4.4,20,62,9
152,울산,2015-01-15 12:00,8.8,4.2,360,64,10
152,울산,2015-01-15 13:00,8.9,4.3,20,61,10
152,울산,2015-01-15 14:00,8.3,3.3,50,67,10
152,울산,2015-01-15 15:00,8.8,3,20,59,10
152,울산,2015-01-15 16:00,9.1,2.9,20,58,8
152,울산,2015-01-15 17:00,8.5,2.4,50,61,1
152,울산,2015-01-15 18:00,7.2,1.6,70,71,0
152,울산,2015-01-15 19:00,6.1,1.6,50,76,
152,울산,2015-01-15 20:00,5.3,1.1,320,78,
152,울산,2015-01-15 21:00,4.3,1.5,290,83,0
152,울산,2015-01-15 22:00,3.8,2.1,320,87,
152,울산,2015-01-15 23:00,3.4,0.8,290,87,
152,울산,2015-01-16 0:00,2.5,1.5,270,90,0
152,울산,2015-01-16 1:00,1.8,1.2,340,91,
152,울산,2015-01-16 2:00,1.4,1.1,290,92,
152,울산,2015-01-16 3:00,0.8,0.5,230,92,0
152,울산,2015-01-16 4:00,0.6,0.1,0,93,0
152,울산,2015-01-16 5:00,0,0.8,230,93,0
152,울산,2015-01-16 6:00,-0.3,0.9,50,93,0
152,울산,2015-01-16 7:00,-0.2,0,0,93,4
152,울산,2015-01-16 8:00,0,0.1,0,93,4
152,울산,2015-01-16 9:00,0.9,0.7,250,92,1
152,울산,2015-01-16 10:00,3.8,0.4,0,81,3
152,울산,2015-01-16 11:00,6.1,0.4,0,67,5
152,울산,2015-01-16 12:00,9.7,1.4,250,54,5
152,울산,2015-01-16 13:00,11.2,4.1,270,37,2
152,울산,2015-01-16 14:00,10.1,5.1,270,29,5
152,울산,2015-01-16 15:00,9.8,5.3,270,35,3
152,울산,2015-01-16 16:00,9.7,2.7,340,38,3
152,울산,2015-01-16 17:00,8.5,3.4,290,41,6
152,울산,2015-01-16 18:00,7.2,3.4,340,48,6
152,울산,2015-01-16 19:00,6.3,3.6,320,53,
152,울산,2015-01-16 20:00,5.7,4.5,340,48,
152,울산,2015-01-16 21:00,5,1.2,340,48,7
152,울산,2015-01-16 22:00,4.2,2.6,320,47,
152,울산,2015-01-16 23:00,4,1.2,320,47,
152,울산,2015-01-17 0:00,4,4.2,270,51,6
152,울산,2015-01-17 1:00,3.5,3,270,53,
152,울산,2015-01-17 2:00,3,2.5,340,55,
152,울산,2015-01-17 3:00,2.5,1.9,,52,3
152,울산,2015-01-17 4:00,2.2,2.8,340,48,2
152,울산,2015-01-17 5:00,1.5,3.1,340,49,2
152,울산,2015-01-17 6:00,1.2,2.9,340,48,2
152,울산,2015-01-17 7:00,0.6,2.5,,44,0
152,울산,2015-01-17 8:00,0.1,2.3,70,46,0
152,울산,2015-01-17 9:00,1.2,2.4,50,39,0
152,울산,2015-01-17 10:00,2.3,3.3,,29,0
152,울산,2015-01-17 11:00,2.5,5.3,320,25,0
152,울산,2015-01-17 12:00,3.8,4.4,340,19,0
152,울산,2015-01-17 13:00,4.4,4.8,320,19,0
152,울산,2015-01-17 14:00,5,5.4,340,18,0
152,울산,2015-01-17 15:00,5.5,5.9,290,16,0
152,울산,2015-01-17 16:00,5.6,4.4,320,15,0
152,울산,2015-01-17 17:00,4.7,4.4,320,16,0
152,울산,2015-01-17 18:00,3.5,3.5,320,18,0
152,울산,2015-01-17 19:00,2.6,1.5,290,18,
152,울산,2015-01-17 20:00,1.9,2.4,340,19,
152,울산,2015-01-17 21:00,1.4,3.2,,21,0
152,울산,2015-01-17 22:00,0.9,3.2,340,22,
152,울산,2015-01-17 23:00,0.2,1.6,,24,
152,울산,2015-01-18 0:00,-0.2,2.1,340,26,0
152,울산,2015-01-18 1:00,-1,1,90,29,
152,울산,2015-01-18 2:00,-0.9,2.9,50,27,
152,울산,2015-01-18 3:00,-0.9,1.3,320,27,0
152,울산,2015-01-18 4:00,0.3,3.6,320,18,0
152,울산,2015-01-18 5:00,0.2,3.1,340,18,0
152,울산,2015-01-18 6:00,-1.4,2.1,340,25,0
152,울산,2015-01-18 7:00,-1.8,3,50,28,0
152,울산,2015-01-18 8:00,-1,2.8,50,25,0
152,울산,2015-01-18 9:00,0.9,2.5,20,22,1
152,울산,2015-01-18 10:00,3.4,2.2,50,19,1
152,울산,2015-01-18 11:00,5,2.6,50,16,1
152,울산,2015-01-18 12:00,7.3,2.4,140,14,1
152,울산,2015-01-18 13:00,8.7,1,250,11,3
152,울산,2015-01-18 14:00,9.7,1.8,110,26,3
152,울산,2015-01-18 15:00,10.7,2.6,230,12,5
152,울산,2015-01-18 16:00,9.7,5.1,230,8,3
152,울산,2015-01-18 17:00,8.5,3.5,230,12,5
152,울산,2015-01-18 18:00,6.7,1.1,180,14,4
152,울산,2015-01-18 19:00,6.2,1.2,230,17,
152,울산,2015-01-18 20:00,6.4,3,270,19,
152,울산,2015-01-18 21:00,5.7,4.3,230,25,3
152,울산,2015-01-18 22:00,4.8,2.2,250,29,
152,울산,2015-01-18 23:00,4.8,2.7,250,40,
152,울산,2015-01-19 0:00,5.2,4.4,250,49,6
152,울산,2015-01-19 1:00,5.7,3,270,52,
152,울산,2015-01-19 2:00,5.2,3.2,270,53,
152,울산,2015-01-19 3:00,5.7,4.2,290,50,6
152,울산,2015-01-19 4:00,5.4,3.8,290,52,5
152,울산,2015-01-19 5:00,4.5,4.1,320,56,4
152,울산,2015-01-19 6:00,4.9,3.7,290,46,3
152,울산,2015-01-19 7:00,4.4,2,290,43,3
152,울산,2015-01-19 8:00,4.3,1.4,320,42,3
152,울산,2015-01-19 9:00,5.5,2.2,290,40,3
152,울산,2015-01-19 10:00,6.3,2.9,340,39,3
152,울산,2015-01-19 11:00,7.3,2.3,320,40,1
152,울산,2015-01-19 12:00,7.5,3.5,290,38,2
152,울산,2015-01-19 13:00,9,4.4,340,32,4
152,울산,2015-01-19 14:00,8.7,5.2,340,32,2
152,울산,2015-01-19 15:00,8.8,3.3,340,33,0
152,울산,2015-01-19 16:00,8,4.3,340,36,0
152,울산,2015-01-19 17:00,6.9,3.5,340,39,0
152,울산,2015-01-19 18:00,5.9,2.5,340,42,0
152,울산,2015-01-19 19:00,5.4,2.9,320,42,
152,울산,2015-01-19 20:00,4.9,2.7,,47,
152,울산,2015-01-19 21:00,3.9,1.9,20,51,0
152,울산,2015-01-19 22:00,3.7,2.2,340,52,
152,울산,2015-01-19 23:00,3.3,3.6,340,51,
152,울산,2015-01-20 0:00,2.1,2.3,20,55,0
152,울산,2015-01-20 1:00,1.2,1,,55,
152,울산,2015-01-20 2:00,0.6,1.5,,56,
152,울산,2015-01-20 3:00,0.4,1,90,55,0
152,울산,2015-01-20 4:00,0.1,1.1,180,56,0
152,울산,2015-01-20 5:00,-0.4,0.6,,57,0
152,울산,2015-01-20 6:00,-0.8,0.5,340,58,0
152,울산,2015-01-20 7:00,-1.1,1.3,290,58,0
152,울산,2015-01-20 8:00,-1.2,0.5,320,60,0
152,울산,2015-01-20 9:00,0.8,0.9,270,54,0
152,울산,2015-01-20 10:00,3.1,1.3,250,47,0
152,울산,2015-01-20 11:00,5.4,1.1,110,40,0
152,울산,2015-01-20 12:00,6.9,1.8,250,39,5
